26.6,42,0.0,0.0,5,18,351126
26.6,42,28.02,42.0,5,20,111467
26.8,42,28.26,42.0,5,30,26020
26.9,42,28.55,42.0,5,40,171185
27.0,42,28.83,42.0,5,50,138696
27.1,42,29.06,42.0,5,60,163894
27.3,42,29.3,42.0,5,70,78381
27.5,42,29.52,42.0,5,80,20291
27.6,42,29.75,42.0,5,90,198281
27.8,42,30.05,42.0,5,100,519428
28.0,42,30.28,42.0,5,110,112347
28.1,42,30.48,42.0,5,120,15688
28.3,42,30.73,42.0,5,130,362038
28.5,42,30.94,42.0,5,140,892524
28.7,42,31.15,42.0,5,150,14088
28.9,42,31.31,42.0,5,160,139137
29.1,42,31.51,42.0,5,170,132458
