47.4,42,46.64,42.0,5,18,557602
47.3,42,46.66,42.0,5,20,482271
47.3,42,46.72,42.0,5,30,252445
47.3,42,46.68,42.0,5,40,229126
47.2,42,46.66,42.0,5,50,95374
47.2,42,46.66,42.0,5,60,51925
47.2,42,46.62,42.0,5,70,210434
47.1,42,46.6,42.0,5,80,105816
47.1,42,46.62,42.0,5,90,400602
47.1,42,46.61,42.0,5,100,270318
47.1,42,46.57,42.0,5,110,58778
47.0,42,46.18,42.0,5,120,536501
47.0,42,45.96,42.0,5,130,941827
47.0,42,45.84,42.0,5,140,298599
46.9,42,45.83,42.0,5,150,211071
46.8,42,45.79,42.0,5,160,277854
46.8,42,45.78,42.0,5,170,59299
46.7,42,45.76,42.0,5,180,23547
46.6,42,45.75,42.0,5,190,83483
46.6,42,45.75,42.0,5,200,482436
46.6,42,45.74,42.0,5,210,74761
46.5,42,45.47,42.0,5,220,284793
46.5,42,45.17,42.0,5,230,464737
46.4,42,45.03,42.0,5,240,482805
46.3,42,44.94,42.0,5,250,82724
46.3,42,44.92,42.0,5,260,655015
46.2,42,44.91,42.0,5,270,131653
46.1,42,44.92,42.0,5,280,40541
46.1,42,44.92,42.0,5,290,55630
46.0,42,44.93,42.0,5,300,63600
46.0,42,44.92,42.0,5,310,136422
45.9,42,44.91,42.0,5,320,368852
45.8,42,44.91,42.0,5,330,221594
45.8,42,44.93,42.0,5,340,88276
45.7,42,44.93,42.0,5,350,103663
45.7,42,44.91,42.0,5,360,421450
45.6,42,44.92,42.0,5,370,508851
45.6,42,44.91,42.0,5,380,51917
