40.25,42,0.0,0.0,5,19,528549
40.25,42,41.01,57.59,5,20,315965
40.25,42,41.11,57.59,5,30,435678
40.25,42,41.45,57.59,5,40,593859
40.25,42,41.84,57.59,5,51,518318
40.31,42,42.05,57.59,5,60,110564
40.31,42,42.37,57.59,5,70,280721
40.31,42,42.65,57.59,5,80,402685
40.31,42,42.94,57.59,5,90,589475
40.25,42,42.94,57.59,5,110,571011
40.31,42,43.09,42.19,5,111,357559
40.38,42,42.89,42.19,5,120,753616
40.44,42,42.66,42.19,5,130,190600
40.5,42,42.54,42.19,5,140,373713
40.56,42,42.47,42.19,5,150,552897
40.63,42,42.42,42.19,5,160,786630
40.69,42,42.39,42.19,5,171,721504
40.81,42,42.37,42.19,5,180,323279
40.88,42,42.34,42.19,5,200,610133
40.88,42,42.37,41.74,5,201,396420
41.0,42,42.44,41.74,5,210,751834
