23.13,42,0.0,0.0,5,15,903348
23.19,42,23.47,42.0,5,20,397213
23.19,42,23.96,42.0,5,30,54131
23.19,42,24.34,42.0,5,40,105855
23.19,42,24.68,42.0,5,50,86227
23.19,42,24.96,42.0,5,60,292487
23.19,42,25.22,42.0,5,70,324679
23.19,42,25.49,42.0,5,80,92499
23.19,42,25.82,42.0,5,90,81492
23.19,42,26.0,42.0,5,100,93375
23.19,42,26.21,42.0,5,110,46604
23.19,42,26.56,42.0,5,120,36393
23.25,42,26.82,42.0,5,130,30938
23.32,42,27.01,42.0,5,140,96134
23.32,42,27.29,42.0,5,150,75276
23.44,42,27.55,42.0,5,160,72683
23.5,42,27.76,42.0,5,170,269071
23.63,42,28.11,42.0,5,180,441368
23.69,42,28.32,42.0,5,190,107491
23.82,42,28.58,42.0,5,200,290034
23.94,42,28.77,42.0,5,210,83341
24.07,42,28.98,42.0,5,220,284664
24.13,42,29.2,42.0,5,230,54260
24.32,42,29.48,42.0,5,240,41869
24.44,42,29.73,42.0,5,250,157408
24.57,42,29.95,42.0,5,260,334756
24.69,42,30.19,42.0,5,270,86474
24.88,42,30.39,42.0,5,280,334278
25.0,42,30.56,42.0,5,290,127284
25.19,42,30.85,42.0,5,300,182244
25.32,42,31.08,42.0,5,310,151240
25.5,42,31.31,42.0,5,320,155019
25.69,42,31.56,42.0,5,330,99046
25.82,42,31.78,42.0,5,340,137032
26.0,42,32.04,42.0,5,350,311143
26.19,42,32.26,42.0,5,360,335221
26.32,42,32.51,42.0,5,370,74043
26.5,42,32.78,42.0,5,380,285800
26.69,42,32.9,42.0,5,390,123070
26.88,42,33.14,42.0,5,400,105469
27.07,42,33.36,42.0,5,410,299603
27.19,42,33.56,42.0,5,420,38838
27.38,42,33.7,42.0,5,430,45506
27.57,42,33.95,42.0,5,440,52211
27.75,42,34.19,42.0,5,450,9834
27.94,42,34.45,42.0,5,460,118087
28.13,42,34.67,42.0,5,470,78019
28.32,42,34.9,42.0,5,480,139003
28.5,42,35.05,42.0,5,490,32313
28.69,42,35.31,42.0,5,500,88658
28.94,42,35.51,42.0,5,510,422084
29.13,42,35.71,42.0,5,520,7581
