39.75,42,41.86,50.0,3,21,172850
39.81,42,41.76,49.07,3,21,958984
39.81,42,41.76,49.07,3,24,243371
39.88,42,41.68,49.07,3,32,93597
39.94,42,41.88,49.07,3,41,465889
40.06,42,42.05,49.07,3,48,531296
40.13,42,42.37,49.07,3,56,245385
40.31,42,42.56,49.07,3,64,76245
40.44,42,42.75,49.07,3,72,704910
40.56,42,42.91,49.07,3,80,476384
40.69,42,43.13,49.07,3,88,262096
41.0,42,43.49,41.6,3,112,680973
41.0,42,43.49,41.6,3,113,307287
41.06,42,43.49,41.6,3,113,467336
41.13,42,43.28,41.6,3,120,520956
41.25,42,42.96,41.6,3,129,92998
41.38,42,42.8,41.6,3,137,664616
41.5,42,42.71,41.6,3,144,719265
41.56,42,42.63,41.6,3,152,532922
41.63,42,42.57,41.6,3,161,77482
41.69,42,42.55,41.6,3,168,104569
41.75,42,42.48,41.6,3,176,727597
41.81,42,42.43,42.0,3,202,481426
41.88,42,42.43,42.0,3,202,628871
41.88,42,42.43,42.0,3,203,415097
41.88,42,42.51,42.0,3,208,83625
41.94,42,42.55,42.0,3,216,686085
42.0,42,42.52,42.0,3,224,464157
42.06,42,42.47,42.0,3,233,97782
42.06,42,42.41,42.0,3,240,911668
42.06,42,42.41,42.0,3,249,468317
42.13,42,42.39,42.0,3,256,481574
42.13,42,42.35,42.0,3,264,978161
42.13,42,42.34,42.0,3,272,28357
42.19,42,42.31,42.0,3,280,604547
42.19,42,42.3,42.0,3,289,141001
42.19,42,42.32,42.0,3,296,169257
42.19,42,42.27,42.0,3,304,28724
42.19,42,42.28,42.0,3,312,560538
42.19,42,42.28,42.0,3,321,100717
42.25,42,42.24,42.0,3,329,725655
42.25,42,42.24,42.0,3,336,422818
42.25,42,42.22,42.0,3,344,609399
42.25,42,42.22,42.0,3,352,367917
42.25,42,42.22,42.0,3,360,194916
42.25,42,42.18,42.0,3,368,516847
42.25,42,42.17,42.0,3,376,713330
42.25,42,42.18,42.0,3,385,277615
42.25,42,42.14,42.0,3,392,425289
42.25,42,42.13,42.0,3,400,989153
42.25,42,42.13,42.0,3,408,766592
42.25,42,42.12,42.0,3,416,616952
42.25,42,42.12,42.0,3,425,178571
42.25,42,42.1,42.0,3,433,74091
42.25,42,42.1,42.0,3,440,119632
42.25,42,42.08,42.0,3,448,725000
42.19,42,42.11,42.0,3,456,527213
42.19,42,42.08,42.0,3,464,309814
42.19,42,42.08,42.0,3,472,63013
42.19,42,42.1,42.0,3,481,434229
42.19,42,42.1,42.0,3,490,871378
42.19,42,42.09,42.0,3,496,310400
42.19,42,42.07,42.0,3,504,120724
42.19,42,42.06,42.0,3,512,719676
42.19,42,42.07,42.0,3,520,532881
42.19,42,42.1,42.0,3,528,335324
42.19,42,42.07,42.0,3,536,170190
42.19,42,42.07,42.0,3,544,666578
42.19,42,42.05,42.0,3,552,162260
