89.9,42,0.0,0.0,5,19,977907
89.8,42,0.0,0.0,5,20,343712
89.1,42,89.51,42.0,5,30,173119
88.5,42,89.1,42.0,5,40,376400
88.3,42,88.95,42.0,5,50,733521
88.3,42,88.82,42.0,5,60,627138
88.2,42,88.73,42.0,5,70,493605
88.2,42,88.64,42.0,5,80,60693
88.1,42,88.58,42.0,5,90,145659
88.1,42,88.51,42.0,5,100,16295
88.1,42,88.42,42.0,5,110,603300
88.1,42,88.32,42.0,5,121,457553
88.1,42,88.29,42.0,5,130,689303
88.0,42,88.21,42.0,5,140,170686
88.0,42,88.13,42.0,5,150,703280
88.0,42,88.07,42.0,5,160,113813
87.9,42,87.99,42.0,5,170,115284
87.9,42,87.91,42.0,5,180,174996
87.8,42,87.88,42.0,5,190,145114
87.8,42,87.8,42.0,5,200,162796
87.7,42,87.72,42.0,5,210,518304
87.7,42,87.63,42.0,5,220,195827
87.6,42,87.58,42.0,5,230,209752
87.6,42,87.5,42.0,5,240,634289
87.5,42,87.4,42.0,5,250,238903
87.5,42,87.34,42.0,5,260,294814
87.4,42,87.28,42.0,5,271,65813
87.3,42,87.22,42.0,5,281,334765
87.3,42,87.14,42.0,5,290,246576
87.2,42,87.08,42.0,5,300,429526
87.1,42,87.03,42.0,5,310,226454
87.1,42,86.97,42.0,5,320,175127
87.0,42,86.9,42.0,5,330,251181
87.0,42,86.86,42.0,5,340,43262
86.9,42,86.79,42.0,5,350,197195
86.8,42,86.72,42.0,5,360,162411
86.8,42,86.67,42.0,5,371,234137
86.7,42,86.59,42.0,5,380,338382
86.6,42,86.56,42.0,5,390,209537
86.6,42,86.48,42.0,5,400,146485
86.5,42,86.43,42.0,5,410,25288
86.5,42,86.36,42.0,5,420,105574
86.4,42,86.31,42.0,5,431,197033
86.3,42,86.26,42.0,5,440,994279
86.3,42,86.18,42.0,5,450,283655
86.3,42,86.12,42.0,5,460,6415
86.1,42,86.07,42.0,5,470,70643
86.1,42,86.03,42.0,5,480,257665
86.1,42,85.95,42.0,5,490,266769
86.0,42,85.89,42.0,5,500,588400
86.0,42,85.82,42.0,5,510,74922
85.9,42,85.79,42.0,5,520,10888
85.8,42,85.74,42.0,5,530,107472
85.8,42,85.67,42.0,5,540,6605
85.7,42,85.62,42.0,5,550,254241
85.6,42,85.57,42.0,5,560,384285
85.6,42,85.5,42.0,5,570,12418
85.5,42,85.44,42.0,5,580,219828
85.5,42,85.38,42.0,5,590,164525
85.4,42,85.32,42.0,5,600,733306
85.3,42,85.25,42.0,5,610,168289
85.3,42,85.19,42.0,5,620,957320
85.2,42,85.15,42.0,5,630,50489
85.1,42,85.11,42.0,5,640,71809
85.1,42,85.04,42.0,5,650,501178
85.1,42,84.97,42.0,5,660,117954
85.0,42,84.9,42.0,5,670,24932
85.0,42,84.86,42.0,5,680,31015
84.9,42,84.8,42.0,5,690,589901
84.8,42,84.73,42.0,5,700,38931
84.8,42,84.69,42.0,5,710,192163
84.7,42,84.63,42.0,5,720,836089
84.6,42,84.57,42.0,5,731,253161
84.6,42,84.52,42.0,5,740,365408
84.6,42,84.44,42.0,5,750,87188
84.5,42,84.4,42.0,5,760,370809
84.5,42,84.34,42.0,5,770,491973
84.4,42,84.3,42.0,5,780,576016
84.3,42,84.23,42.0,5,790,88154
84.3,42,84.17,42.0,5,800,575802
84.2,42,84.14,42.0,5,810,101670
84.1,42,84.06,42.0,5,820,546493
84.1,42,84.03,42.0,5,830,130194
84.1,42,83.96,42.0,5,840,32129
84.0,42,83.88,42.0,5,850,283511
84.0,42,83.85,42.0,5,860,203661
83.9,42,83.77,42.0,5,870,202758
83.8,42,83.72,42.0,5,880,200042
83.8,42,83.66,42.0,5,890,643469
83.7,42,83.62,42.0,5,900,23597
83.6,42,83.56,42.0,5,910,365409
83.6,42,83.49,42.0,5,920,772865
83.6,42,83.45,42.0,5,931,712653
83.5,42,83.36,42.0,5,940,130010
83.5,42,83.34,42.0,5,950,647942
83.4,42,83.28,42.0,5,960,683540
83.3,42,83.24,42.0,5,970,177544
83.3,42,83.15,42.0,5,980,204129
83.2,42,83.1,42.0,5,990,352028
83.1,42,83.06,42.0,5,1000,481265
83.1,42,82.99,42.0,5,1010,537811
83.0,42,82.95,42.0,5,1020,76850
83.0,42,82.89,42.0,5,1030,512485
83.0,42,82.82,42.0,5,1040,56750
82.9,42,82.76,42.0,5,1050,115444
82.8,42,82.7,42.0,5,1060,379347
82.8,42,82.66,42.0,5,1070,252267
82.7,42,82.58,42.0,5,1080,51951
82.6,42,82.53,42.0,5,1090,868182
82.6,42,82.47,42.0,5,1100,39391
82.5,42,82.44,42.0,5,1110,2144
82.5,42,82.37,42.0,5,1120,232995
82.4,42,82.33,42.0,5,1130,67032
82.3,42,82.24,42.0,5,1141,330565
82.3,42,82.2,42.0,5,1150,586560
82.3,42,82.15,42.0,5,1160,126440
82.2,42,82.1,42.0,5,1170,186049
82.1,42,82.04,42.0,5,1180,825750
82.1,42,81.98,42.0,5,1191,24482
82.0,42,81.93,42.0,5,1200,268974
82.0,42,81.86,42.0,5,1211,401586
81.9,42,81.82,42.0,5,1220,808656
81.8,42,81.76,42.0,5,1230,353311
81.8,42,81.72,42.0,5,1240,396999
81.7,42,81.63,42.0,5,1251,204454
