41.44,42,42.18,41.74,5,20,201453
41.44,42,42.13,44.59,5,20,991765
41.5,42,42.25,44.59,5,30,367209
41.5,42,42.58,44.59,5,40,560921
41.5,42,42.9,44.59,5,50,739494
41.5,42,43.13,44.59,5,60,168310
41.5,42,43.46,44.59,5,70,382191
41.44,42,43.77,44.59,5,82,121687
41.19,42,43.95,44.59,5,90,121512
41.31,42,44.07,44.59,5,112,873293
41.38,42,44.21,42.06,5,113,659554
41.5,42,43.99,42.06,5,120,638320
41.69,42,43.65,42.06,5,130,739971
41.81,42,43.44,42.06,5,140,130448
41.94,42,43.33,42.06,5,151,95100
42.06,42,43.26,42.06,5,160,482154
42.19,42,43.23,42.06,5,171,95455
42.25,42,43.16,42.06,5,180,7522
42.31,42,43.11,42.06,5,190,960402
42.38,42,43.11,42.06,5,212,712434
42.44,42,43.09,41.81,5,214,266137
42.5,42,43.15,41.81,5,220,511086
42.56,42,43.09,41.81,5,232,206282
42.56,42,43.03,41.81,5,240,772790
42.63,42,43.0,41.81,5,250,143929
42.63,42,42.96,41.81,5,260,256959
42.69,42,42.94,41.81,5,271,77293
42.69,42,42.94,41.81,5,280,453801
42.69,42,42.91,41.81,5,304,225308
42.75,42,42.89,41.31,5,305,797772
42.75,42,43.0,41.31,5,310,486108
42.75,42,42.97,41.31,5,321,412048
42.81,42,42.91,41.31,5,330,785579
42.81,42,42.89,41.31,5,340,177091
42.81,42,42.86,41.31,5,350,375670
42.81,42,42.84,41.31,5,360,112496
42.81,42,42.83,41.31,5,371,347294
42.81,42,42.83,41.83,5,396,839480
42.81,42,42.91,41.83,5,398,395849
42.81,42,42.98,41.83,5,400,86610
42.81,42,43.0,41.83,5,410,213935
42.81,42,42.92,41.83,5,420,393512
42.81,42,42.87,41.83,5,430,665866
42.88,42,42.86,41.83,5,440,44316
42.88,42,42.85,41.83,5,453,208464
42.88,42,42.82,41.83,5,460,291350
42.88,42,42.81,41.83,5,471,977505
42.81,42,42.8,41.0,5,499,77245
42.81,42,42.8,41.0,5,499,860710
42.81,42,42.82,41.0,5,500,646053
42.81,42,42.85,41.0,5,510,15021
42.81,42,42.81,41.0,5,520,118513
42.81,42,42.76,41.0,5,530,230451
42.81,42,42.75,41.0,5,540,249147
42.81,42,42.75,41.0,5,550,381746
42.81,42,42.75,41.0,5,560,515750
42.81,42,42.73,41.0,5,589,288730
42.81,42,42.76,41.61,5,590,79026
42.81,42,42.76,41.61,5,590,864556
42.81,42,42.95,41.61,5,601,1963
42.81,42,42.89,41.61,5,610,307275
42.81,42,42.81,41.61,5,620,456986
42.81,42,42.76,41.61,5,630,626775
