33.9,0.0,13,437647
15,33.14,20,367689
33.8,33.07,30,41521
33.8,32.97,40,474270
33.7,32.91,50,157740
33.6,32.85,60,565053
33.6,32.79,70,238467
15,32.71,80,645898
15,32.6,90,365344
15,32.52,100,77573
15,32.43,110,509975
33.3,32.35,120,286400
33.2,32.25,130,28282
33.1,32.17,140,438179
15,32.07,150,141873
33.0,31.98,160,523641
33.0,31.91,170,243732
32.9,31.81,180,634140
32.8,31.74,190,341385
32.7,31.66,200,101516
32.6,31.57,210,508720
32.6,31.49,220,281184
32.5,31.39,230,8592
32.4,31.32,240,471038
32.3,31.24,250,237190
15,31.17,260,581244
32.2,31.08,270,290048
32.1,31.01,280,24100
32.0,30.91,290,431442
32.0,30.83,300,137739
31.9,30.75,310,574854
31.8,30.65,320,266662
15,30.58,330,666533
31.6,30.49,340,393487
31.6,30.42,350,143308
31.5,30.33,360,556664
31.4,30.26,370,317305
31.3,30.19,380,56422
31.3,30.1,390,435633
31.2,30.02,400,154574
31.1,29.95,410,529706
31.0,29.87,420,216318
15,29.79,430,633263
15,29.69,440,376174
30.8,29.58,450,67117
15,29.52,460,487662
30.6,29.44,470,257374
30.5,29.37,480,39427
30.5,29.29,490,468895
15,29.24,500,179364
30.3,29.14,510,610593
30.2,29.05,520,323813
30.1,29.0,530,30591
30.1,28.92,540,459539
30.0,28.8,550,187414
15,28.74,560,635486
29.8,28.64,570,374690
29.8,28.59,580,101764
29.7,28.52,590,445019
15,28.42,600,146364
29.5,28.34,610,589339
29.5,28.28,620,294529
15,28.18,630,679434
15,28.11,640,367661
29.2,28.03,650,96225
29.1,27.94,660,503169
15,27.85,670,189284
15,27.79,680,556378
28.9,27.71,690,268361
15,27.63,700,655532
28.8,27.56,710,389824
15,27.47,720,118182
28.6,27.4,730,590845
28.5,27.31,740,321784
28.5,27.23,750,34270
28.3,27.17,760,458011
28.3,27.09,770,256039
28.2,27.01,780,93679
28.1,26.91,790,481162
15,26.82,800,184426
15,26.74,810,584248
27.9,26.64,820,307940
27.8,26.62,830,67311
27.7,26.51,840,445581
27.6,26.46,850,177203
27.6,26.39,860,589528
15,26.32,870,293276
15,26.21,880,637792
15,26.16,890,370346
27.3,26.08,900,85615
27.2,25.99,910,537999
27.1,25.94,920,226103
15,25.83,930,619134
15,25.75,940,347296
26.9,25.67,950,48258
26.8,25.6,960,454854
26.8,25.52,970,182425
26.7,25.45,980,605978
26.6,25.37,990,354300
26.5,25.3,1000,55862
26.5,25.23,1010,447693
26.4,25.15,1020,175580
15,25.09,1030,566892
26.2,25.01,1040,295114
26.1,24.93,1050,9767
26.1,24.85,1060,466000
26.0,24.76,1070,153321
15,24.69,1080,548688
25.8,24.62,1090,240829
25.8,24.56,1100,621973
25.7,24.47,1110,342348
25.6,24.4,1120,69949
25.6,24.34,1130,440736
25.5,24.28,1140,171842
25.4,24.18,1150,619662
25.3,24.1,1160,368471
15,24.04,1170,95954
15,23.96,1180,491010
15,23.88,1190,218902
25.1,23.8,1200,15660
25.0,23.74,1210,460801
24.9,23.66,1220,167225
24.8,23.59,1230,501271
