23.8,0.0,16,513190
23.8,24.71,20,457307
23.8,24.95,31,438671
23.9,25.21,40,92008
24.0,25.53,50,237996
24.0,25.78,61,197944
24.1,26.06,71,335063
24.3,26.38,81,532295
24.4,26.7,91,12827
24.5,26.7,109,657642
24.6,26.95,110,447050
24.7,26.58,122,972337
24.8,26.4,131,541089
24.9,26.25,140,126348
25.0,26.12,150,274694
25.1,26.03,160,445829
25.1,25.96,170,619487
25.2,25.88,180,15590
25.2,25.87,200,92720
25.3,25.87,200,416439
25.3,25.71,210,545679
25.4,25.58,220,715762
25.4,25.5,230,91602
25.4,25.4,240,244536
25.4,25.33,250,410617
25.5,25.23,260,567410
25.5,25.14,271,524799
25.4,25.12,292,129393
25.4,25.12,292,916272
25.4,25.17,300,711709
25.4,25.34,310,899611
25.4,25.37,320,199559
25.4,25.33,330,373518
25.4,25.41,342,192020
25.4,25.35,350,5163
25.5,25.38,360,149858
25.4,25.43,382,177425
25.4,26.97,383,726642
25.5,25.27,390,733838
25.4,25.04,400,958045
25.4,24.96,410,328081
25.4,24.82,420,437112
25.4,24.76,430,545804
25.3,24.73,440,596062
25.3,24.64,452,270043
25.3,24.55,474,571247
25.3,24.67,476,902581
25.2,24.58,480,51663
25.2,23.72,490,253682
25.2,25.14,501,148757
25.2,24.44,510,532561
25.1,24.9,520,712672
25.1,24.89,530,17438
25.1,24.79,540,203691
25.1,25.01,562,774960
25.1,25.12,563,319919
25.1,24.92,570,635996
25.1,24.73,580,31910
25.1,24.62,590,192858
25.1,24.64,600,404114
25.1,24.6,611,343791
25.0,24.59,620,759952
25.0,24.6,630,186265
25.0,24.54,652,859500
25.0,24.72,653,649911
25.0,24.74,660,653177
25.0,24.9,671,528456
25.0,24.81,680,118020
25.0,25.02,690,148327
25.0,24.9,701,79761
25.0,25.0,710,455031
25.0,24.89,721,353051
25.0,24.92,743,667153
25.0,25.05,744,454276
25.0,24.95,750,683712
25.0,25.04,761,645560
25.0,24.95,771,45349
25.0,25.01,780,383178
25.0,24.93,790,531637
25.0,25.08,802,212507
25.0,25.0,810,5262
25.0,25.22,834,312684
