26.32,0.0,0,217304
26.32,0.0,12,584696
26.32,0.0,12,587892
27.32,0.0,12,591040
27.32,0.0,12,594379
27.32,0.0,12,598366
27.32,0.0,12,601479
27.32,0.0,12,604688
27.32,0.0,12,607870
27.32,0.0,12,611133
0,0.0,12,617378
27.32,0.0,12,621909
27.32,0.0,12,625155
27.32,0.0,12,628274
27.32,0.0,12,631424
27.38,0.0,12,634628
27.38,0.0,12,637747
0,0.0,12,640794
0,0.0,12,643774
27.38,0.0,12,646942
0,0.0,12,650024
27.38,0.0,12,653865
27.38,0.0,12,660391
27.38,0.0,12,664675
27.38,0.0,12,667780
27.38,0.0,12,670911
27.38,0.0,12,674105
0,0.0,12,677274
0,0.0,12,680690
0,0.0,12,687184
27.38,0.0,12,690661
27.38,0.0,12,693850
0,0.0,12,696917
27.38,0.0,12,699999
27.38,0.0,12,703339
0,0.0,12,707240
27.38,0.0,12,710346
27.38,0.0,12,715499
27.38,0.0,12,721309
0,0.0,12,724614
27.38,0.0,12,727730
27.38,0.0,12,730833
0,0.0,12,733991
27.38,0.0,12,737210
27.38,0.0,12,740584
27.38,0.0,12,747325
27.38,0.0,12,751653
0,0.0,12,754835
0,0.0,12,757945
27.38,0.0,12,761015
27.38,0.0,12,764226
27.38,0.0,12,767484
27.38,0.0,12,770794
27.38,0.0,12,777243
27.38,0.0,12,781688
0,0.0,12,784893
27.38,0.0,12,788011
0,0.0,12,791118
0,0.0,12,794287
27.38,0.0,12,797516
27.38,0.0,12,800802
27.38,0.0,12,807319
27.38,0.0,12,812025
27.38,0.0,12,815242
27.38,0.0,12,818307
0,0.0,12,821419
0,0.0,12,824606
27.38,0.0,12,827817
27.38,0.0,12,831294
0,0.0,12,837816
27.38,0.0,12,842136
27.38,0.0,12,845361
0,0.0,12,848463
27.38,0.0,12,851578
27.38,0.0,12,854807
27.38,0.0,12,858011
27.38,0.0,12,861310
27.38,0.0,12,867682
27.38,0.0,12,917659
27.38,0.0,13,52192
27.38,0.0,13,225406
27.38,0.0,13,400890
27.38,0.0,13,572889
27.38,0.0,13,712411
27.38,0.0,13,884404
27.38,28.94,14,56968
27.38,28.94,14,228708
27.38,28.94,14,368451
27.38,28.94,14,540180
27.38,28.94,14,712262
27.38,28.89,16,923405
27.38,28.89,17,95426
0,28.89,17,255415
27.38,28.89,17,407545
27.38,28.89,17,579460
0,28.89,17,735253
0,28.89,17,910982
27.38,28.89,18,63060
27.38,28.89,18,234717
0,28.89,18,390432
27.38,28.84,18,562255
27.38,28.84,18,717782
27.38,28.84,18,893490
27.38,28.84,19,65509
27.38,28.84,19,237495
27.38,28.84,19,376992
27.38,28.84,19,548933
27.38,28.84,19,720696
27.38,28.84,19,897711
27.38,28.84,20,32304
27.38,28.84,20,205253
27.38,28.82,20,381015
27.38,28.82,20,553044
0,28.82,20,671169
27.38,28.82,20,843035
0,28.82,20,994941
27.38,28.82,21,166964
27.38,28.82,21,331455
27.38,28.82,21,503446
27.38,28.82,21,675505
0,28.82,21,826162
0,28.82,21,969433
27.38,28.82,22,141452
27.38,28.77,22,313523
27.38,28.77,22,485492
27.38,28.77,22,625272
27.38,28.77,22,798107
27.38,28.77,22,974028
0,28.77,23,145903
27.38,28.77,23,280219
27.38,28.77,23,457704
0,28.77,23,629137
27.38,28.77,23,801699
27.38,28.77,23,939915
27.38,28.79,24,111408
27.38,28.79,24,283451
27.38,28.79,24,456531
27.38,28.79,24,595998
27.38,28.79,24,767983
0,28.79,24,927138
27.38,28.79,25,102967
27.38,28.79,25,254960
27.38,28.79,25,427018
27.38,28.79,25,598947
27.38,28.79,25,770768
27.38,28.81,25,910278
0,28.81,26,57293
0,28.81,26,229043
27.38,28.81,26,406094
27.38,28.81,26,565363
27.38,28.81,26,741432
27.38,28.81,26,912901
0,28.81,27,68690
27.38,28.81,27,225113
27.38,28.81,27,397067
27.38,28.81,27,569072
27.38,28.83,27,742503
27.38,28.83,27,882072
0,28.83,28,52174
27.38,28.83,28,224169
27.38,28.83,28,400977
27.38,28.83,28,535112
27.38,28.83,28,712111
0,28.83,28,867512
27.38,28.83,29,44089
27.38,28.83,29,195343
27.38,28.83,29,367333
27.38,28.83,29,539437
27.38,28.83,29,715269
27.38,28.83,29,850591
27.38,28.83,30,22440
27.38,28.83,30,198073
27.38,28.83,30,370797
0,28.85,30,511550
27.44,28.85,30,681665
27.44,28.85,30,853656
27.44,28.85,31,25803
27.38,28.85,31,165100
27.38,28.85,31,337109
27.38,28.85,31,508988
27.44,28.9,33,720583
27.44,28.9,33,892687
27.44,28.9,34,64575
