6.35,4.0,0.06667000000000001,0.06667000000000001,1,956405
6.35,4.0,0.06667000000000001,0.06667000000000001,2,897604
6.36,4.0,0.40002,0.06667000000000001,13,388099
6.35,4.0,0.73337,0.06667000000000001,23,881450
6.33,4.0,1.0667200000000001,0.06667000000000001,34,370874
6.34,4.0,1.40007,0.06667000000000001,44,863500
6.34,4.0,1.7334200000000002,0.06667000000000001,55,352737
6.34,4.0,2.06677,0.06667000000000001,65,843122
6.35,4.0,2.40012,0.06667000000000001,76,336257
6.34,4.0,2.7334700000000005,0.06667000000000001,86,825368
6.34,4.0,3.0668200000000003,0.06667000000000001,97,314480
6.34,4.0,3.40017,0.06667000000000001,107,803621
6.34,4.0,3.73352,0.06667000000000001,118,293111
6.34,4.0,4.06687,0.06667000000000001,128,782873
6.33,4.0,4.40022,0.06667000000000001,139,272618
6.34,4.0,4.733569999999999,0.06667000000000001,149,761995
6.33,4.0,5.0669200000000005,0.06667000000000001,160,251375
6.33,4.0,5.400270000000001,0.06667000000000001,170,744079
6.34,4.0,5.73362,0.06667000000000001,181,233486
6.33,4.0,6.06697,0.06667000000000001,191,723153
6.33,4.0,6.40032,0.06667000000000001,202,212227
6.33,4.0,6.73367,0.06667000000000001,212,702043
6.33,4.0,7.06702,0.06667000000000001,223,195688
6.32,4.0,7.40037,0.06667000000000001,233,689181
6.33,4.0,7.733720000000001,0.06667000000000001,248,639052
6.33,4.0,8.067070000000001,0.06667000000000001,259,131248
6.32,4.0,8.40042,0.06667000000000001,269,621583
6.32,4.0,8.73377,0.06667000000000001,284,575093
6.31,4.0,9.067120000000001,0.06667000000000001,295,64836
6.31,4.0,9.40047,0.06667000000000001,305,558432
6.3,4.0,9.73382,0.06667000000000001,316,52044
6.3,4.0,10.06717,0.06667000000000001,326,545597
6.28,4.0,10.40052,0.06667000000000001,337,39173
6.28,4.0,10.733870000000001,0.06667000000000001,347,531896
6.27,4.0,11.06722,0.06667000000000001,358,21530
6.26,4.0,11.40057,0.06667000000000001,368,511362
6.25,4.0,11.73392,0.06667000000000001,379,4881
6.24,4.0,12.06727,0.06667000000000001,389,497186
6.24,4.0,12.400620000000002,0.06667000000000001,399,986683
6.23,4.0,12.733970000000001,0.06667000000000001,410,476676
6.22,4.0,13.06732,0.06667000000000001,420,970448
6.21,4.0,13.40067,0.06667000000000001,431,463749
6.2,4.0,13.734020000000001,0.06667000000000001,441,958799
6.19,4.0,14.06737,0.06667000000000001,452,450091
6.18,4.0,14.400720000000002,0.06667000000000001,462,939429
6.16,4.0,14.734070000000001,0.06667000000000001,473,429083
6.16,4.0,15.06742,0.06667000000000001,483,918845
6.15,4.0,15.400770000000001,0.06667000000000001,494,412379
6.14,4.0,15.73412,0.06667000000000001,504,905867
6.14,4.0,16.06747,0.06667000000000001,515,399231
6.12,4.0,16.40082,0.06667000000000001,525,892575
6.1,4.0,16.734170000000002,0.06667000000000001,536,381300
6.1,4.0,17.067520000000002,0.06667000000000001,546,870464
6.09,4.0,17.400869999999998,0.06667000000000001,557,360116
