4.16,4.0,0.06667000000000001,0.06667000000000001,1,952587
4.15,4.0,0.06667000000000001,0.06667000000000001,2,894145
4.1,4.0,0.20001,0.06667000000000001,12,3540
4.06,4.0,0.26668000000000003,0.06667000000000001,21,51898
4.04,4.0,0.33335000000000004,0.06667000000000001,30,102860
3.99,4.0,0.46669,0.06667000000000001,39,212237
4.03,4.0,0.46669,0.13334000000000001,48,264463
4.0,4.0,0.5333600000000001,0.13334000000000001,57,315103
3.99,4.0,0.5333600000000001,0.13334000000000001,58,257595
4.02,4.0,0.5333600000000001,0.26668000000000003,67,366729
4.02,4.0,0.6667000000000001,0.26668000000000003,82,324965
4.03,4.0,0.80004,0.26668000000000003,97,282871
3.97,4.0,0.93338,0.26668000000000003,106,391267
3.99,4.0,0.93338,0.33335000000000004,115,443348
4.0,4.0,0.93338,0.40002,124,495434
4.0,4.0,0.93338,0.40002,125,436697
3.99,4.0,0.93338,0.40002,126,379239
3.99,4.0,0.93338,0.5333600000000001,135,488596
4.01,4.0,0.93338,0.6667000000000001,144,598092
3.96,4.0,1.0667200000000001,0.6667000000000001,153,710342
3.98,4.0,1.0667200000000001,0.73337,162,762487
4.0,4.0,1.0667200000000001,0.80004,171,814454
4.0,4.0,1.0667200000000001,0.80004,172,755713
4.0,4.0,1.0667200000000001,0.80004,173,698212
