0.032,9.940,20.012908896005698,2,777009
50.342,9.940,20.45381305610421,3,95866
86.162,9.940,20.527639974701906,3,377145
16.062,9.940,20.59634023716672,3,627520
42.232,9.940,20.66090472610438,3,851985
66.082,9.940,20.715140914769833,4,58956
87.772,9.940,20.76185652104047,4,255387
7.692,9.940,20.810041733326425,4,439188
26.802,9.940,20.859290568725978,4,612183
44.632,9.940,20.90344574465275,4,780179
61.662,9.940,20.944214503581986,4,939653
78.072,9.940,20.98060722192127,5,91701
93.442,9.940,21.014208821794774,5,244190
7.892,9.940,21.051089511440576,5,386976
12.942,9.940,21.090314716312207,5,529752
13.792,9.940,21.128744450543643,5,669941
