402.96,400,30.00,20.43041982727996,10,120919
402.96,400,30.00,20.40900162549764,20,150219
400.8,400,30.00,20.39662889495811,30,64481
400.53,400,29.88,20.39144923461426,40,2758
400.53,400,29.81,20.38646733968184,50,93488
400.8,400,29.81,20.38158327657251,60,28822
400.8,400,29.88,20.37715167260764,70,121446
400.53,400,29.94,20.3729020298684,80,65222
400.53,400,30.13,20.36932707081608,90,11149
400.53,400,30.13,20.36531130943219,100,100993
400.53,400,30.38,20.36164475289734,110,43461
400.27,400,30.56,20.35854000342962,120,142749
400.8,400,30.81,20.35539163588606,130,89382
400.53,400,30.81,20.35172155381603,140,31555
