36.363,4.251,20.01127716155318,2,998812
71.583,4.251,20.473093881038093,3,317129
87.323,4.251,20.54422050619827,3,597188
16.843,4.251,20.612248003282584,3,843210
42.913,4.251,20.675805561871393,4,70171
66.433,4.251,20.730504129997925,4,278018
88.183,4.251,20.777304968459454,4,474113
8.173,4.251,20.825515370025617,4,658260
27.153,4.251,20.87462821548885,4,830085
45.033,4.251,20.918478474773373,5,78
62.103,4.251,20.959403287884157,5,150651
78.313,4.251,20.99371497618304,5,305571
93.963,4.251,21.027649798395437,5,453657
8.443,4.251,21.06369336631782,5,596386
14.083,4.251,21.102427740644597,5,744069
14.653,4.251,21.14218001069362,5,891840
15.803,4.251,21.18227844520699,6,36363
16.383,4.251,21.221086510469853,6,181019
16.383,4.251,21.25970594048237,6,322091
17.833,4.251,21.29703181331016,6,463709
18.993,4.251,21.334762099479867,6,608660
18.703,4.251,21.373343548237692,6,752441
19.873,4.251,21.411574064026908,6,896315
20.463,4.251,21.450115221281965,7,42262
21.643,4.251,21.48847929185721,7,181272
22.243,4.251,21.524784687018876,7,321434
22.243,4.251,21.561737861193617,7,465542
23.733,4.251,21.60001761249846,7,608498
24.633,4.251,21.637367821252603,7,748484
25.833,4.251,21.67406146584352,7,889743
26.443,4.251,21.71083194728165,8,29956
26.443,4.251,21.74738756439328,8,167863
27.663,4.251,21.78326705733026,8,311458
28.573,4.251,21.82055740587802,8,451812
28.573,4.251,21.85699584314332,8,592964
30.113,4.251,21.894147314655747,8,733436
30.733,4.251,21.93009728165831,8,873558
30.733,4.251,21.9662230348885,9,14844
31.653,4.251,22.0,9,147544
32.283,4.251,22.0,9,286417
33.843,4.251,22.0,9,426533
34.473,4.251,22.0,9,565457
34.473,4.251,22.0,9,705593
34.473,4.251,22.0,9,847381
34.473,4.251,22.0,9,983673
34.473,4.251,22.0,10,122269
34.783,4.251,22.0,10,257755
34.473,4.251,22.0,10,397879
34.153,4.251,22.0,10,535499
34.153,4.251,22.0,10,675458
34.473,4.251,22.0,10,813586
34.473,4.251,22.0,10,953187
34.153,4.251,22.0,11,89975
34.153,4.251,22.0,11,227557
34.153,4.251,22.0,11,367886
34.473,4.251,22.0,11,506471
34.473,4.251,22.0,11,641748
34.473,4.251,22.0,11,786018
34.153,4.251,22.0,11,921834
34.473,4.251,22.0,12,59981
34.153,4.251,22.0,12,199796
34.153,4.251,22.0,12,338637
34.153,4.251,22.0,12,473681
