404.59,400,26.060,20.43091705602925,10,65469
404.04,400,26.060,20.40036014195148,20,65292
401.61,400,26.060,20.3872430967213,30,129923
401.61,400,26.000,20.376238060243608,40,47829
401.61,400,25.940,20.36537995677593,50,111284
401.61,400,25.940,20.35440019979216,60,33632
401.61,400,26.000,20.34342745442779,70,100502
401.61,400,26.130,20.33239389510844,80,11729
401.88,400,26.440,20.32053590419078,90,75630
401.88,400,26.440,20.30749682689029,100,143438
399.73,400,26.690,20.3000048774257,110,69933
399.73,400,26.940,20.29989550935177,120,23133
400.0,400,27.250,20.29973689684038,130,132097
399.73,400,27.250,20.30001361530031,140,89338
399.73,400,27.560,20.3000014321326,150,49113
399.47,400,27.880,20.2998572113028,160,5645
398.41,400,28.190,20.29992571974803,170,268323
401.34,400,28.190,20.29991699348116,180,68522
400.0,400,28.560,20.29996347352452,190,22371
399.47,400,28.810,20.29991410051197,200,135627
399.47,400,28.810,20.29990764649336,210,90362
399.73,400,29.190,20.299995469764248,220,44422
399.73,400,29.560,20.300024371110368,230,7212
399.73,400,29.880,20.2999843946157,240,112541
399.73,400,29.880,20.29982239350975,250,71541
399.47,400,30.130,20.299955121926597,260,23281
399.47,400,30.440,20.30004788064381,270,134988
398.41,400,30.750,20.29998317970133,280,95660
399.47,400,30.750,20.299902297457606,290,45990
399.47,400,31.060,20.29997973631377,300,3896
399.73,400,31.440,20.299988704392266,310,113904
401.07,400,31.440,20.299912449518608,320,63598
400.0,400,31.750,20.299991998163527,330,19817
399.73,400,32.000,20.30000617252631,340,129423
400.0,400,32.310,20.29983493971075,350,82497
400.8,400,32.310,20.299989816494726,360,41752
400.8,400,32.630,20.299991149475797,370,150466
399.73,400,32.940,20.29993217263239,380,104562
399.47,400,33.250,20.300138846572448,390,59226
399.73,400,33.250,20.299977017945785,400,16602
399.73,400,33.500,20.299982084256637,410,123567
399.73,400,33.880,20.299915432889268,420,83223
399.47,400,33.880,20.29993186845097,430,40483
399.2,400,34.130,20.299924541862556,440,143811
400.0,400,34.500,20.299869336445767,450,102377
399.73,400,34.880,20.300033744276657,460,59114
400.53,400,34.880,20.300014738452106,470,13297
400.8,400,35.000,20.299995357110536,480,119982
400.8,400,35.190,20.299987431439195,490,80481
400.8,400,35.250,20.30008919972054,500,34980
400.0,400,35.250,20.299862842976196,510,144821
399.47,400,35.380,20.299963319639946,520,95943
401.07,400,35.560,20.300031019741848,530,57274
401.07,400,35.560,20.29995310791042,540,14445
401.07,400,35.810,20.299933445274846,550,119842
399.47,400,36.250,20.300059479969416,560,75295
399.47,400,36.500,20.299925138631618,570,31954
401.07,400,36.500,20.299950948116937,580,142786
401.07,400,36.750,20.300024385087816,590,92706
401.07,400,37.000,20.299954106074846,600,51281
400.8,400,37.250,20.300153311941898,610,11018
400.8,400,37.250,20.300051885907408,620,117417
400.53,400,37.500,20.300100173344987,630,78521
399.47,400,37.690,20.299927840191756,640,29634
399.73,400,37.690,20.299942068276106,650,136501
399.2,400,37.940,20.30003276825977,660,96115
399.47,400,38.190,20.299974391064666,670,55109
399.73,400,38.380,20.299949857970066,680,9623
401.07,400,38.380,20.299959286044526,690,116093
399.2,400,38.630,20.299988905555868,700,74978
399.2,400,38.880,20.300021575728557,710,35133
399.47,400,39.060,20.299860165102686,720,139772
399.47,400,39.060,20.299971477734818,730,96770
400.0,400,39.310,20.299820495707078,740,55097
399.73,400,39.560,20.299948110858615,750,13397
399.47,400,39.560,20.299936698104915,760,118115
399.47,400,39.810,20.299865692934628,770,79299
399.2,400,40.060,20.299894362125947,780,33865
399.47,400,40.380,20.299883143067245,790,140184
399.47,400,40.380,20.299929895972767,800,95732
399.47,400,40.560,20.300042515606407,810,52088
399.47,400,40.690,20.300014186281757,820,11448
399.2,400,40.750,20.299857091204917,830,116779
399.47,400,40.750,20.299999547731524,840,70610
401.34,400,40.880,20.299899985336097,850,31728
401.34,400,41.000,20.299934658374415,860,137875
399.47,400,41.000,20.299977901844127,870,94398
400.0,400,41.130,20.299869650748185,880,48048
399.47,400,41.310,20.299975781546976,890,6174
399.73,400,41.500,20.299930463774825,900,115721
399.2,400,41.500,20.300020626141436,910,70843
399.2,400,41.810,20.300027134143367,920,23525
400.53,400,42.000,20.300054114865706,930,133857
400.27,400,42.250,20.300044368716136,940,91510
400.53,400,42.250,20.300047308583945,950,47889
400.27,400,42.500,20.300049510575015,960,2567
400.53,400,42.690,20.299937164766774,970,109136
399.73,400,42.810,20.300085698891067,980,218714
401.07,400,42.810,20.299908671363266,990,23108
401.07,400,43.000,20.299979678665945,1000,127720
399.2,400,43.190,20.299972794037174,1010,90644
399.47,400,43.190,20.300021158656104,1020,43082
399.2,400,43.380,20.300001242325457,1030,3420
400.8,400,43.630,20.299955834075057,1040,107562
399.73,400,43.810,20.299920090015064,1050,63534
399.2,400,43.810,20.299906885418586,1060,21596
400.27,400,44.000,20.300086921832435,1070,127638
399.73,400,44.060,20.299862670856378,1080,83785
398.14,400,44.250,20.300037972628036,1090,43375
400.53,400,44.250,20.300059025159598,1100,150481
401.07,400,44.500,20.299902210650835,1110,100373
399.2,400,44.630,20.299947607502897,1120,57943
399.2,400,44.630,20.300045343829115,1130,17905
399.2,400,44.810,20.299998708400487,1140,126172
399.47,400,45.000,20.300045567520666,1150,83019
400.53,400,45.190,20.300020570252578,1160,37188
399.47,400,45.190,20.300044731473715,1170,144993
401.61,400,45.310,20.299897163821168,1180,105350
399.2,400,45.500,20.300005603928525,1190,58551
399.73,400,45.630,20.300085554848298,1200,12268
399.73,400,45.630,20.299979163555907,1210,123533
400.8,400,45.880,20.300006946325617,1220,77232
399.47,400,46.000,20.299974015435968,1230,35102
399.73,400,46.000,20.299943260271647,1240,143790
399.73,400,46.190,20.300005959664226,1250,99693
400.0,400,46.310,20.299901866016825,1260,57106
400.0,400,46.500,20.299857741011508,1270,11543
400.0,400,46.500,20.299917898158956,1280,118671
400.0,400,46.630,20.299860350913775,1290,78771
400.0,400,46.810,20.299917457319605,1300,31488
