454.2,22.690,19.923542714716,5,409002
210.67,22.690,19.93664136600239,5,695454
237.62,22.690,19.97160836681648,5,944696
261.67,22.690,19.99776786284746,6,174703
283.82,22.690,20.01824356902226,6,387283
304.41,22.690,20.03390143897687,6,585101
323.45,22.690,20.04578662442125,6,772706
341.49,22.690,20.05463059943563,6,952466
358.64,22.690,20.06095232309725,7,120154
375.23,22.690,20.06483337303582,7,280354
390.37,22.690,20.06675567369102,7,429406
394.22,22.690,20.06755641751112,7,585539
394.22,22.690,20.06818582646108,7,738180
394.22,22.690,20.06880265199268,7,888385
394.22,22.690,20.06940861277736,8,45945
393.96,22.690,20.07005749121582,8,196029
394.22,22.690,20.07067694887052,8,347463
394.22,22.690,20.07128762591556,8,500045
394.22,22.690,20.07190438689612,8,655253
394.22,22.690,20.0725292893766,8,805575
394.22,22.690,20.07313595215384,8,957797
394.22,22.690,20.073748739211,9,106946
394.22,22.690,20.07434540464592,9,262458
394.22,22.690,20.074976580680598,9,415106
394.22,22.690,20.07559205870924,9,565453
394.22,22.690,20.0761973013636,9,716698
394.48,22.690,20.0767944169806,9,873156
394.22,22.690,20.0774082814915,10,24492
394.22,22.690,20.0780201850063,10,174582
394.22,22.690,20.07862810652882,10,333581
394.22,22.690,20.07926560453098,10,483321
394.22,22.690,20.07987685850094,10,638694
394.22,22.690,20.08050464964046,10,789763
394.22,22.690,20.0811146206585,10,946257
394.22,22.690,20.0817449212197,11,96394
394.22,22.690,20.08235305656754,11,244165
394.22,22.690,20.08294221390962,11,396882
394.22,22.690,20.08355639688302,11,553230
394.22,22.690,20.08418641503342,11,704717
394.22,22.690,20.08479744710918,11,858136
394.22,22.690,20.08542385847022,12,13227
394.22,22.690,20.0860492450835,12,165917
394.22,22.690,20.08666621988938,12,317269
394.22,22.690,20.08727617476966,12,467377
394.22,22.690,20.08788157476718,12,624108
393.96,22.690,20.08852756970482,12,775383
394.22,22.690,20.0891529304921,12,927999
394.22,22.690,20.08977042977518,13,79105
394.22,22.690,20.0903815586775,13,233292
394.22,22.690,20.09099919513154,13,385870
393.96,22.690,20.09162860684558,13,538468
394.22,22.690,20.09225946237262,13,693551
393.96,22.690,20.09289761534308,13,843627
394.22,22.690,20.0935170069949,13,996410
394.22,22.690,20.09413353801238,14,147441
394.22,22.690,20.09473995872322,14,303939
394.22,22.690,20.09537510061242,14,455424
394.22,22.690,20.0959858825529,14,605756
394.22,22.690,20.0965916738911,14,767988
393.96,22.690,20.09725818334888,14,913397
394.22,22.690,20.09786056275838,15,66152
394.22,22.690,20.09847679119286,15,216241
394.22,22.690,20.09908217505262,15,370045
394.22,22.690,20.09970376122342,15,523946
394.22,22.690,20.10032310424558,15,675472
395.52,22.690,20.10086749130926,15,828092
396.56,22.690,20.10129051716878,15,978202
396.56,22.690,20.10164974633086,16,131537
396.56,22.690,20.1020159579499,16,279245
396.56,22.690,20.10236805098334,16,430567
396.56,22.690,20.10273327814318,16,583147
396.56,22.690,20.103097948243178,16,739663
396.56,22.690,20.10347375713886,16,892032
396.56,22.690,20.10384338074942,17,43271
396.56,22.690,20.10420670622222,17,195883
396.56,22.690,20.104572973067018,17,346012
396.56,22.690,20.10493357807086,17,497381
396.56,22.690,20.10529775834238,17,649910
396.56,22.690,20.105663508946378,17,801474
396.3,22.690,20.10604093852128,17,953921
396.56,22.690,20.1064208400213,18,104002
396.56,22.690,20.106780808728338,18,255405
396.56,22.690,20.1071443094829,18,407945
396.56,22.690,20.1075119209549,18,559315
396.56,22.690,20.10787480702274,18,709539
396.56,22.690,20.10823531117954,18,862343
396.56,22.690,20.10860173409714,19,13577
396.56,22.690,20.10896508358114,19,162442
396.3,22.690,20.109331763272,19,319042
396.56,22.690,20.10972201097474,19,469268
395.26,22.750,20.1101524122024,19,773041
396.56,22.750,20.1110213480399,19,924387
396.3,22.750,20.11139815714166,20,74240
396.56,22.750,20.11176887613758,20,228653
396.56,22.750,20.11213984677646,20,378690
396.56,22.750,20.11250187084222,20,531348
396.3,22.750,20.11288154059926,20,686092
396.3,22.750,20.11328496596266,20,837392
396.3,22.750,20.11367527688326,20,987526
396.3,22.750,20.114062935473658,21,139241
396.3,22.750,20.11445241479706,21,288258
396.3,22.750,20.11483756310026,21,438346
396.3,22.750,20.11522411633786,21,592233
396.56,22.750,20.11560871499398,21,742358
396.56,22.750,20.11596837395654,21,902259
396.56,22.750,20.11635473097238,22,53495
396.3,22.750,20.11673154754972,22,203846
396.56,22.750,20.11712682880966,22,354636
396.56,22.750,20.1174684649655,22,507162
396.56,22.750,20.11783916427782,22,658563
396.56,22.750,20.11820046560646,22,808909
396.3,22.750,20.11857173031972,22,962033
396.56,22.750,20.11895202802548,23,112350
396.56,22.750,20.11931207596948,23,262728
396.56,22.750,20.1196770606162,23,415587
396.56,22.750,20.1200402900442,23,566497
396.56,22.750,20.12040704671748,23,717544
396.3,22.750,20.12078506935506,23,871633
396.56,22.750,20.12116678742102,24,24169
396.56,22.750,20.12153306627142,24,173731
396.56,22.750,20.12189018965126,24,324781
396.56,22.750,20.12225262670966,24,476160
396.56,22.750,20.12261809158038,24,631570
396.56,22.750,20.1229885027583,24,782808
396.56,22.750,20.12335187145126,24,937402
396.56,22.750,20.1237272433431,25,90162
396.56,22.750,20.12409679732118,25,240121
396.56,22.750,20.12445373581478,25,391626
396.56,22.750,20.1248187084559,25,544066
396.83,22.750,20.12516972714519,25,694229
396.3,22.750,20.12552884656422,25,845680
396.3,22.750,20.12592017244662,25,997097
396.3,22.750,20.12631130979922,26,152620
396.3,22.750,20.12671340254102,26,298995
396.56,22.750,20.127074408266658,26,449042
396.56,22.750,20.12743473233946,26,600280
396.3,22.750,20.12781288953748,26,753363
396.3,22.750,20.12820509350388,26,908869
396.3,22.750,20.12861113504108,27,59506
396.3,22.750,20.12900431523028,27,212833
396.3,22.750,20.12939772010568,27,364527
396.3,22.750,20.12978420103048,27,515627
396.56,22.750,20.130160489333498,27,666314
396.56,22.750,20.13052322172966,27,819621
396.56,22.750,20.13089234830838,27,969445
396.3,22.750,20.13126356318444,28,123624
396.3,22.750,20.13166956598264,28,273318
396.3,22.750,20.13204841532444,28,424717
396.56,22.750,20.13242553341684,28,578349
396.56,22.750,20.1327944006746,28,727604
396.3,22.750,20.13316715302828,28,878828
396.3,22.750,20.13356003105328,29,30237
396.3,22.750,20.133949742810678,29,180369
396.56,22.750,20.13432738170182,29,333220
396.56,22.750,20.13469060632758,29,484953
396.56,22.750,20.13505414790118,29,637352
396.3,22.750,20.1354346848255,29,792599
396.56,22.750,20.13582036494886,29,945166
396.56,22.750,20.13618673744294,30,96457
396.56,22.750,20.13655308592582,30,246355
396.3,22.750,20.13692776697914,30,399098
396.3,22.750,20.13732057527394,30,550475
396.3,22.750,20.13770936246054,30,700533
396.3,22.750,20.13809887535774,30,853081
396.3,22.750,20.13849226990274,31,4669
396.3,22.750,20.13888296821334,31,157372
396.3,22.750,20.13927575842994,31,307320
396.3,22.750,20.13966495366734,31,458718
396.3,22.750,20.14005564164754,31,610995
396.3,22.750,20.14045004598914,31,762817
396.3,22.750,20.14083971900754,31,915575
396.3,22.750,20.14123458305194,32,69121
396.3,22.750,20.14163262369434,32,220511
396.3,22.750,20.14202413552394,32,373136
396.3,22.750,20.14241674754114,32,524602
396.3,22.750,20.14280839108334,32,674730
396.04,22.750,20.1432101646786,32,827320
396.56,22.750,20.1436038743008,32,978782
396.04,22.750,20.1439945519506,33,134885
396.3,22.750,20.1444106974217,33,282956
395.26,22.630,20.14484798936818,33,584314
396.3,22.630,20.14573798443106,33,737143
396.3,22.630,20.14612964088626,33,888349
396.3,22.630,20.14652140322806,34,42425
396.3,22.630,20.14692074808346,34,196205
396.3,22.630,20.14731595044846,34,346203
396.3,22.630,20.14770485901726,34,499011
396.3,22.630,20.14809737806086,34,649042
396.3,22.630,20.14848727318286,34,803109
396.3,22.630,20.14888267699066,34,953198
396.3,22.630,20.14927154423786,35,104589
396.3,22.630,20.14966297858946,35,257339
396.3,22.630,20.15005673469846,35,407469
396.3,22.630,20.15044461797506,35,558683
396.3,22.630,20.15083662308126,35,711557
396.56,22.630,20.15121502448156,35,862625
396.3,22.630,20.15159305957844,36,15549
396.3,22.630,20.15198628367184,36,166349
396.3,22.630,20.15237563903044,36,320544
